,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
4231,0.7645889611604473,0.7119321659492428,0.2958895322826316,-0.7672260508296403,0.9258363912617873,-0.3709080965240746,-1.1614801268961867,-1.4669050565736643,-0.31964534953975987,-0.6120163494914448,1.7761225592130927,6
111,0.4090832196750708,-0.08176155310773447,1.0395694662630734,2.4366018020811784,0.2850445363881736,0.5698733938600623,2.7445801076473075,1.9969272483815108,-0.9818943754040395,0.26420944917246236,-1.3117504209412336,5
276,-0.18342634946722372,-0.77624355728259,0.62641394738505,0.5340209540449075,-0.08112223782531974,0.863867609605105,0.6503670903318195,0.4589322095017889,-0.31964534953975987,0.789944928370806,-0.5804120835362612,6
2421,-0.06492443563876525,-0.18097326798985677,0.7916761549362594,1.0564913423657487,-0.035351391048633024,1.0402641390521308,1.4033425572317701,0.960452330875625,0.47505348149737264,0.5270771887716347,-0.8241915293379191,5
1242,1.4756004441312003,1.5056258850062207,0.7090450511606546,0.04112436128939691,-0.5846015523688729,0.04068380551898528,0.06210500681623306,-0.7447160817953509,-1.3792437909226072,-0.8748840890906167,2.2636814508164087,7
2424,-0.7759359186095182,1.6048375998883428,-1.2741014394538566,0.25799886210182166,2.2989617945623873,-0.42970693967308315,1.6857083573192517,1.2312731964174786,2.4618005590902112,2.0166610465002757,-1.0679709751395772,5
1461,-0.5389320909526002,-1.3219079891342624,1.2874627775898873,-0.19546600323324803,0.1019611492814271,1.0990629822011393,0.6033061236505726,0.19145481143578258,2.4618005590902112,-0.43677118975866325,0.23218606913593026,6
2381,0.17207939201815275,-0.4786084126362234,0.7090450511606546,-0.25461359436390946,-0.17266393137869285,0.09948264866799383,0.13269645683810344,0.3853759250336297,2.0644511435716435,0.8775675082371968,-0.25537282246738574,6
2305,0.17207939201815275,0.8111438808313651,-0.2825281941466009,-0.2743294580741298,-0.2642056249320663,0.2758791781150195,0.10916597349747997,-0.7681203541261339,0.9386277996023699,-0.6120163494914448,1.369823482876997,7
4585,-2.197958884551025,0.5135087361849988,-0.8609459205758332,1.0663492742208591,-0.721914092698933,-0.723701155418126,0.46212322360683183,-0.2699437002281451,1.4684270202937935,1.3156804075691506,1.0447842218081216,6
2139,0.29058130584661124,0.5135087361849988,2.526929334223957,1.3423713661639447,0.4681279234949205,-1.37048843005722,-0.7849923934462115,1.0607563551503774,-0.915669472817613,-0.8748840890906167,-1.0679709751395772,5
3747,-0.06492443563876525,-0.5778201275183457,-0.2825281941466009,0.8297589096982139,1.108919778368534,1.8634479431382505,1.3092206238692763,0.8400875017458999,-1.9752679142004574,-0.6120163494914448,-1.2304906056740148,6
4414,0.29058130584661124,-0.08176155310773447,-0.5304215054734146,0.7903271822777731,-0.21843477815537957,-0.5473046259711003,-0.5732180433806003,-0.22647862304242652,-0.9818943754040395,0.26420944917246236,0.8010047760064637,7
2531,-0.18342634946722372,2.596954748709565,-0.5304215054734146,0.13970367984049903,0.14773199605811382,-1.6056838026532543,0.9327328904193011,0.3318804454204433,-0.18719554436690397,-0.9625066689570074,-0.905451344605138,4
138,-0.06492443563876525,-0.8754552721647123,0.21325842850702686,-0.885521233090963,-0.4930598588154995,-0.312109253375066,-0.9967667435118226,-0.7781507565536017,-0.2534204469533334,0.4394546089052439,0.23218606913593026,7
1275,-0.7759359186095182,-0.5778201275183457,-0.5304215054734146,-0.9643846879318446,0.8342946977084139,-0.9000976848651515,-0.14966934324937808,-0.07602258663026085,0.21015387115166376,-0.2615260300258817,-1.0679709751395772,6
2375,0.17207939201815275,0.4142970213028765,-0.36515929792220564,-0.29404532178435017,-0.4472890120388131,0.33467802126402807,0.27387935688184417,-0.7848376915052593,1.269752312534508,-0.524393769625054,1.369823482876997,6
676,-1.1314416600948947,0.11666187665650958,-0.6956837130246241,1.1057810016412999,0.5138987702716072,0.746269923307088,2.0151351240879802,1.3616684279746716,0.2763787737380903,-0.6996389293578356,-1.2304906056740148,6
4738,-1.6054493154087306,0.21587359153863186,-0.6956837130246241,-0.885521233090963,-0.7676849394756197,-0.13571272392804037,-0.4790961100181065,-1.440157316767034,1.1373025073616523,1.4909255673019322,1.613602928678655,6
4679,-2.553464626036402,0.5631145936260599,-1.6046258545562748,-1.0038164153522855,-0.4472890120388131,1.9810456294362675,0.6974280570130664,-0.6377251225689409,1.8657764358123612,-0.2615260300258817,-0.01159337666572773,5
4516,-0.7759359186095182,0.4142970213028765,-0.1172659865953915,-0.8263736419603016,-0.4472890120388131,-1.1940919006101944,-1.6085593103680325,-1.37997490220219,-0.18719554436690397,-0.08628087029310069,1.7761225592130927,6
4036,0.5275851335035292,0.5135087361849988,-0.9435770243514379,-0.9841005516420651,-0.21843477815537957,0.2758791781150195,0.9092024070786776,-0.3869650618820229,-0.31964534953975987,-0.08628087029310069,-0.49915226826904224,5
338,-1.1314416600948947,-0.18097326798985677,0.5437828436094457,-1.0038164153522855,0.0561903025047404,-1.37048843005722,0.015044040134986138,0.15802013667753181,1.7333266306395052,0.35183202903885313,-0.09285319193294658,5
435,0.05357747818969428,-0.77624355728259,0.2958895322826316,-0.03773909355148468,-0.859226633028993,-0.6649023122691173,-0.9732362601711991,-0.6778467322788493,1.269752312534508,0.0013417095732900781,1.369823482876997,7
509,-1.0129397462664362,-0.37939669775410134,-0.5304215054734146,-0.885521233090963,0.1019611492814271,0.2758791781150195,0.7444890236943134,-0.07602258663026085,2.991599779781635,0.4394546089052439,-0.4178924530018234,7
4883,-2.3164607983794836,1.9024727445347094,-1.356732543229461,-0.885521233090963,-0.4930598588154995,1.4518560410951906,0.22681839020059727,-1.4669050565736643,0.5412783840838021,-1.2253744085561797,0.8010047760064637,6
4535,0.5275851335035292,-0.18097326798985677,1.617987192692306,1.2437920476128426,0.0561903025047404,1.4812554626696948,0.41506225692558496,1.461972452249424,-0.8494445702311836,-0.3491486098922725,-1.149230790406796,6
2905,0.8830908749889057,0.31508530642075416,-0.6130526092490193,-0.9249529605114037,1.2462323186985937,0.2758791781150195,0.4385927402662084,-0.07602258663026085,-0.5845449598854717,-0.2615260300258817,-0.5804120835362612,5
2762,0.5275851335035292,0.4142970213028765,0.13062732473142216,-0.9841005516420651,0.19350284283480054,-1.6056838026532543,0.5797756403099491,-0.530734163342531,0.34260367632451966,-0.6120163494914448,0.15092625386870998,5
2501,-0.5389320909526002,0.31508530642075416,0.5437828436094457,0.0016926338689562017,-0.309976471708753,0.21708033496601095,1.238629173847406,0.3686585876545043,-0.31964534953975987,0.26420944917246236,-0.5804120835362612,5
4407,-0.6574340047810597,-0.8754552721647123,-0.1172659865953915,-0.7080784596989791,0.010419455728053686,-1.0176953711631687,-1.373254476961798,-1.2027711259834313,-1.776593206441175,-0.17390345015949146,0.4353356073039781,6
45,0.6460870473319887,-0.9746669870468346,-0.1998970903709962,-0.9841005516420651,0.5596696170482939,0.15828149181700238,0.673897573672443,-0.3100653099380535,-0.18719554436690397,0.35183202903885313,-0.4178924530018234,7
36,-0.4204301771241417,1.108779025477732,-0.8609459205758332,-0.19546600323324803,0.23927368961148693,-0.6061034691201088,0.2503488735412207,-0.20976128566330113,0.34260367632451966,-1.2253744085561797,-0.4178924530018234,5
1112,-0.4204301771241417,-0.5778201275183457,0.04799622095581792,1.1057810016412999,0.33081538316486037,1.1578618253501478,0.9092024070786776,1.4285377774911732,2.1969009487444997,-0.43677118975866325,-0.49915226826904224,6
931,-0.5389320909526002,-0.18097326798985677,0.7916761549362594,1.2240761839026222,-0.5846015523688729,1.6870514136912247,2.156318024131721,1.127625704666879,-0.7169947650583276,-0.9625066689570074,-1.3117504209412336,5
4650,-1.4869474015802722,4.134736329382458,-2.265674684761112,0.08055608870983778,-0.17266393137869285,-1.5468849595042458,-1.2791325435993042,0.09783772211265068,1.6671017280530758,-0.43677118975866325,-0.25537282246738574,5
3101,0.17207939201815275,-0.18097326798985677,0.04799622095581792,0.8889065008288752,-0.3557473184854397,-0.6061034691201088,-1.2791325435993042,0.09783772211265068,-0.5183200572990452,-1.3129969884225698,0.31344588440314913,6
4181,-0.30192826329568323,-0.28018498287197907,-0.1172659865953915,-0.15603427581280732,-0.309976471708753,-1.1940919006101944,-1.6556202770492794,-0.8015550288843847,-1.5116935960954632,0.26420944917246236,0.4759655149375868,6
685,-0.7759359186095182,0.8111438808313651,-0.6130526092490193,1.3423713661639447,0.23927368961148693,1.0990629822011393,1.4739340072536407,1.1944950541834176,0.40882857891094615,-0.2615260300258817,-1.2304906056740148,5
3621,0.29058130584661124,-0.08176155310773447,-0.7783148168002287,1.2240761839026222,-0.08112223782531974,0.746269923307088,-0.4790961100181065,1.08081716000535,-0.9818943754040395,0.6146997686380254,-0.4178924530018234,7
473,0.17207939201815275,-1.0738787019289566,-0.1998970903709962,-0.31376118549457066,-0.5388307055921863,-0.07691388077903183,-0.14966934324937808,0.1245854619192439,1.1373025073616523,-0.08628087029310069,-0.7429317140707002,7
3056,0.05357747818969428,0.017450161774387827,0.62641394738505,-0.9841005516420651,-1.3627059475725465,-1.7232814889512713,-1.9615165604773843,-1.7611301944463011,-0.18719554436690397,-0.7872615092242259,2.3449412660836275,5
508,-1.1314416600948947,3.3906484677665425,-0.44779040169780987,-0.5700674137274361,-0.309976471708753,1.1578618253501478,0.3209403235630911,-1.1124975041361467,1.6671017280530758,-0.43677118975866325,1.2073038523425594,6
1871,0.17207939201815275,-0.677031842400468,-0.9435770243514379,-0.25461359436390946,0.1019611492814271,0.15828149181700238,0.6974280570130664,0.15802013667753181,1.0048527021887963,0.0013417095732900781,-0.09285319193294658,6
4103,-1.3684454877518126,0.31508530642075416,-0.44779040169780987,-0.45177223146611367,-0.721914092698933,-0.7824999985671345,-1.2320715769180572,-1.139245243942777,0.8061779944295139,-0.9625066689570074,0.9635244065409013,7
3013,0.17207939201815275,-1.4707255614574455,0.2958895322826316,1.2733658431781734,-0.17266393137869285,0.04068380551898528,-0.7849923934462115,0.5960143760106394,-0.915669472817613,0.5270771887716347,0.15092625386870998,6
4433,0.05357747818969428,2.79537817847381,-0.6130526092490193,0.8889065008288752,0.651211310601667,1.1578618253501478,1.285690140528653,0.960452330875625,0.14392896856523435,-0.43677118975866325,-0.905451344605138,5
3438,-0.18342634946722372,0.21587359153863186,0.8743072587118641,2.3873121428056274,0.5138987702716072,1.7458502568402334,2.0151351240879802,1.8498146794451924,-0.5183200572990452,0.35183202903885313,-1.149230790406796,5
2492,-0.8944378324379777,0.017450161774387827,-0.7783148168002287,2.6731921666038234,1.2920031654752804,-0.19451156707704892,0.8386109570568072,1.736136785267125,0.011479163392378429,-0.43677118975866325,-0.9867111598723568,6
4041,-0.7759359186095182,-0.37939669775410134,-0.9435770243514379,0.29743058952226253,0.33081538316486037,0.5698733938600623,0.2503488735412207,0.4756495468809143,0.2763787737380903,0.26420944917246236,-0.9867111598723568,5
2442,0.8830908749889057,0.06705601921544843,-0.1172659865953915,1.6183934581070305,0.7885238509317272,-0.19451156707704892,1.4739340072536407,1.3282337532164208,-1.2467939857497512,-0.3491486098922725,-1.0679709751395772,5
339,-0.30192826329568323,-0.9746669870468346,0.13062732473142216,-0.9643846879318446,0.14773199605811382,0.8050687664560965,0.06210500681623306,-0.20976128566330113,1.6008768254666494,3.1557545847633546,-0.25537282246738574,7
2914,0.05357747818969428,-1.3715138465753232,0.37852063605823627,-1.0629640064829466,-0.21843477815537957,-0.7824999985671345,-1.3497239936211745,-1.2027711259834313,-1.048119277990469,0.4394546089052439,0.7197449607392448,6
4170,0.6460870473319887,-1.173090416811079,-0.2825281941466009,1.4409506847150468,0.4681279234949205,-0.13571272392804037,0.6974280570130664,1.4118204401120478,-1.909043011614031,-0.43677118975866325,-1.4742700514756728,7
0,0.17207939201815275,-0.08176155310773447,0.21325842850702686,2.8210611444304767,-0.035351391048633024,0.5698733938600623,0.7444890236943134,2.3312739959640187,-1.2467939857497512,-0.3491486098922725,-1.3930102362084524,6
4201,-0.18342634946722372,1.307202455241976,-0.5304215054734146,-0.74751018711942,-0.5846015523688729,-0.6061034691201088,-1.2556020602586806,-1.0590020245229603,-0.915669472817613,-1.3129969884225698,0.9635244065409013,6
2705,-0.18342634946722372,-0.18097326798985677,0.461151739833841,0.0016926338689562017,5.731775302813888,1.6870514136912247,1.450403523913017,0.532488493969948,0.011479163392378429,-0.9625066689570074,-0.905451344605138,6
2672,0.17207939201815275,-1.2723021316932013,-0.2825281941466009,1.3620872298741655,0.14773199605811382,0.6286722370090708,-0.4320351433368596,1.007260875537191,0.07770406597880786,-1.137751828689789,-0.8241915293379191,7
2216,1.1200947026458237,0.21587359153863186,0.2958895322826316,-1.0038164153522855,0.23927368961148693,-1.1352930574611857,-0.9967667435118226,0.024281437644491526,0.8724028970159404,1.140435247836369,-0.4178924530018234,5
33,-0.7759359186095182,-1.5699372763395678,0.04799622095581792,-0.9643846879318446,-0.035351391048633024,0.45227570756204516,-0.50262659335873,-0.042587911872010054,1.53465192288022,0.17658686930607162,-1.2304906056740148,6
1571,0.6460870473319887,0.21587359153863186,1.2874627775898873,0.3565781806529236,0.4223570767182338,0.8050687664560965,1.1680377238255357,1.127625704666879,2.1969009487444997,0.789944928370806,-0.6616718988034814,6
239,-0.7759359186095182,-0.28018498287197907,-1.0262081281270425,1.805694163354125,-0.309976471708753,-0.42970693967308315,0.4856537069474553,1.3951031027329224,1.9320013383987877,1.3156804075691506,-0.7429317140707002,6
169,3.490132979215003,1.4064141701240984,1.2048316738142826,0.6818899318715607,-0.5388307055921863,-1.7820803321002798,-0.6673399767430942,0.5926709085348292,-2.1077177193733134,-1.7511098877545237,-0.4178924530018234,5
307,0.5275851335035292,1.2079907403598542,-0.7783148168002287,0.060840224999617436,0.5596696170482939,0.33467802126402807,0.6503670903318195,0.32519351046878575,0.07770406597880786,-0.6996389293578356,-0.49915226826904224,6
3026,1.8311061856165778,-0.5778201275183457,-0.2825281941466009,0.49458922662446675,-0.9965391733590531,-1.0764942143121772,-0.4790961100181065,0.17808094153246742,-1.3130188883361777,-1.3129969884225698,-0.01159337666572773,6
1043,0.7645889611604473,0.5135087361849988,1.2048316738142826,2.5746128480527215,0.1019611492814271,1.1578618253501478,2.462214307559826,2.3312739959640187,-1.5779184986818895,-0.7872615092242259,-1.3930102362084524,5
3410,2.423615754758872,0.21587359153863186,0.13062732473142216,-0.35319291291501154,-0.6303723991455596,-0.19451156707704892,0.22681839020059727,0.18476787648412502,-0.2534204469533334,-0.3491486098922725,0.8010047760064637,7
2968,1.8311061856165778,0.31508530642075416,-0.1998970903709962,-1.0728219383380568,-1.133851713689113,0.9814652959031221,0.22681839020059727,-1.2194884633625567,-1.7103683038547455,-1.4882421481553514,0.8010047760064637,5
506,0.5275851335035292,2.2993196040631987,-0.6130526092490193,-0.6094991411478771,2.024336713902267,-1.6644826458022628,-0.0790778932275077,0.1245854619192439,-1.1805690831633249,0.26420944917246236,-1.3930102362084524,5
3423,0.29058130584661124,-0.9746669870468346,0.461151739833841,1.5986775943968106,0.23927368961148693,0.746269923307088,0.41506225692558496,1.819723472162752,1.0710776047752257,2.5423965256986203,-1.149230790406796,5
4654,-1.0129397462664362,0.11666187665650958,0.62641394738505,0.8691906371186549,0.1019611492814271,1.1578618253501478,0.2503488735412207,-0.10945726138851163,-0.6507698624719012,0.8775675082371968,0.3676190945813224,7
3623,-0.06492443563876525,1.7040493147704652,-0.44779040169780987,3.8758598529272694,-0.6761432459222464,-0.48850578282209167,-0.3849741766556127,2.9832501537500202,-0.8494445702311836,-0.6120163494914448,0.06966643860149112,6
1334,2.5421176685873306,-0.37939669775410134,1.370093881365492,-1.0235322790625059,0.1019611492814271,-0.5473046259711003,-0.7379314267649646,-0.7447160817953509,0.14392896856523435,-1.3129969884225698,1.5323431134114363,6
4532,-1.2499435739233542,-1.5699372763395678,-1.0262081281270425,-1.0038164153522855,0.4681279234949205,-0.01811503763002327,-0.40850465999623614,-1.0790628293778959,0.8724028970159404,-1.4006195682889606,0.7197449607392448,6
1797,0.05357747818969428,-0.28018498287197907,-0.5304215054734146,0.5241630221897975,-0.309976471708753,0.09948264866799383,-0.24379127661187192,-0.14289193614676243,0.5412783840838021,-1.3129969884225698,0.638485145472026,8
20,-0.7759359186095182,3.787495327295032,1.2048316738142826,-1.0235322790625059,-0.7676849394756197,-0.3709080965240746,-1.4909068936649152,-1.6140176255099827,0.9386277996023699,-0.8748840890906167,1.857382374480313,8
875,0.29058130584661124,-0.677031842400468,-0.1172659865953915,-0.8263736419603016,-0.4015181652621264,-0.42970693967308315,0.06210500681623306,-0.3434999846963043,0.07770406597880786,0.7023223485044152,-0.4178924530018234,7
496,0.4090832196750708,1.2079907403598542,2.3616671266727476,0.8691906371186549,-0.21843477815537957,2.0398444725852762,1.191568207166159,1.1944950541834176,-0.7169947650583276,0.0013417095732900781,-1.5555298667428916,4
3283,-0.30192826329568323,-0.77624355728259,-1.6046258545562748,-0.39262464033545225,6.326796310910815,-0.01811503763002327,0.6974280570130664,-0.022527107017074426,-1.7103683038547455,-0.3491486098922725,-0.905451344605138,6
1798,-0.06492443563876525,-0.4786084126362234,-0.36515929792220564,1.776120367788794,1.2462323186985937,1.2166606684991563,0.8150804737161838,1.461972452249424,-0.8494445702311836,-0.6996389293578356,-1.4742700514756728,6
3528,0.05357747818969428,4.680400761234131,-1.6872569583318797,-0.018023229841264327,-0.4472890120388131,-0.9588965280141601,-2.0791689771805015,-0.3033783749863959,-0.6507698624719012,-2.1016002072200863,0.4759655149375868,4
2058,0.5275851335035292,0.11666187665650958,0.2958895322826316,0.3762940443631443,-0.08112223782531974,0.5698733938600623,2.0857265741098505,0.8601483066008726,-0.4520951547126158,-0.17390345015949146,-1.2304906056740148,5
760,0.05357747818969428,-0.9746669870468346,0.37852063605823627,0.33686231694270324,0.14773199605811382,0.5110745507110537,0.8856719237380541,0.5926709085348292,0.7399530918430844,0.4394546089052439,-0.5804120835362612,6
1539,0.5275851335035292,-0.18097326798985677,1.2874627775898873,-0.2743294580741298,-0.8134557862523063,-0.19451156707704892,-0.7379314267649646,-0.14289193614676243,0.34260367632451966,0.4394546089052439,0.23218606913593026,6
1453,0.8830908749889057,2.398531318945321,1.2874627775898873,1.5000982758457082,-0.5388307055921863,0.09948264866799383,0.41506225692558496,0.5926709085348292,-0.31964534953975987,-0.9625066689570074,1.0447842218081216,7
3035,-1.0129397462664362,-0.37939669775410134,-0.03463488281978679,-0.7672260508296403,-0.9049974798056798,-0.2533104102260575,-1.2556020602586806,-1.2997316827823733,-0.3858702521261893,0.08896428943968085,0.638485145472026,7
823,-0.18342634946722372,-0.8754552721647123,-0.8609459205758332,-0.03773909355148468,0.0561903025047404,0.04068380551898528,-0.50262659335873,0.15802013667753181,1.0048527021887963,-0.524393769625054,-0.7429317140707002,6
2739,-0.06492443563876525,0.4142970213028765,-0.44779040169780987,-0.31376118549457066,-0.5388307055921863,-0.6061034691201088,-0.9026448101493287,-1.259610073072465,-0.7169947650583276,-0.17390345015949146,1.5323431134114363,7
2745,-0.18342634946722372,1.6048375998883428,-0.9435770243514379,-0.4123405040456728,-0.6303723991455596,-0.9588965280141601,-0.9261752934899522,-1.2963882153065631,0.47505348149737264,0.35183202903885313,1.857382374480313,7
3045,-1.3684454877518126,-1.5699372763395678,-0.6130526092490193,-0.17575013952302768,-0.5388307055921863,-0.841298841716143,-0.9261752934899522,-0.26325676527648756,-0.6507698624719012,0.7023223485044152,-0.49915226826904224,6
3823,-0.18342634946722372,-0.18097326798985677,1.2874627775898873,0.33686231694270324,0.2850445363881736,0.746269923307088,1.3798120738911468,0.51911462406667,0.011479163392378429,-0.08628087029310069,-0.8241915293379191,5
3743,0.17207939201815275,-1.2723021316932013,-0.44779040169780987,1.6381093218172513,0.23927368961148693,-0.3709080965240746,0.2503488735412207,1.3014860134098276,-1.5116935960954632,-0.8748840890906167,-1.2304906056740148,7
